s1, s2, s3, s4, s5, s6, s7, s8, s9, s10, s11, s12
27134,28481,31975,34946,32390,29279,33372,20239,28780,33500,27176,34977
27172,28509,31911,34850,32375,29186,32624,21715,29100,32742,26941,34297
27420,28442,32169,35062,32485,28952,31295,21675,29932,32605,26098,33722
27327,28394,32907,34976,32362,28968,30620,21345,30404,32674,27471,31802
27253,28376,33148,34984,32089,28944,30792,21054,31013,33174,28176,31246
26984,28292,33594,34775,32049,28894,31001,19616,31372,33410,28122,30858
26619,28117,33686,34741,32056,28853,31133,19873,32685,33757,28373,29727
26376,28041,33511,34838,32021,28637,31104,21150,33273,34032,28407,29108
26339,28084,33472,34925,32113,28648,31453,21677,33223,34141,28398,29105
26553,28142,33325,34829,32097,28551,31630,22634,32025,34161,28418,29220
26198,28170,33246,35089,32275,28290,32414,26655,31464,34451,28629,29296
25829,28223,33194,35064,32296,28222,32705,26915,31447,34394,28830,29395
26417,28318,33192,35030,32255,28214,32598,26603,31584,34401,29289,29443
26365,28393,33346,34980,32264,28279,32406,24918,31818,34397,29548,29583
26376,28477,33551,34944,32245,28565,32244,24334,32093,34150,29655,29650
26454,28568,33709,34925,32255,28702,32241,23388,32644,33640,29727,29811
26955,28609,33896,34954,32294,28892,32388,23357,32541,33312,28988,30134
26862,28863,34198,35185,32284,29023,33082,23493,32174,33149,31007,30567
26477,28975,34396,35240,32268,29103,33319,23637,31199,32276,25766,32734
26628,29142,34463,35267,32158,29090,33307,23755,30309,32050,25476,34817
26901,29389,34287,35283,32045,29164,33147,24062,29964,32271,25504,35558
26907,29554,34160,35468,32102,29498,33255,22907,29526,32772,25903,36397
26910,29642,33820,35667,32023,30463,33373,22492,28513,33856,26396,36647
26488,29844,33698,35294,31975,30494,33302,21149,27980,34977,26825,37318
23642,29720,33150,34480,32298,30080,33767,21323,28693,36090,32874,37930
23503,29000,33041,36207,33713,29795,33303,19213,28967,34612,26409,37312
29655,29895,35031,36976,33229,29824,33223,19029,28991,33955,26425,34626
29698,29981,35018,37044,33355,29834,33038,19582,29467,32853,26929,34262
30435,29993,34900,37127,33422,29682,32761,19324,29255,32709,27168,34089
29723,29878,34589,37185,33473,29538,32636,19312,29160,32669,27405,33920
29431,29864,34504,37153,33573,29328,32495,19287,29064,32932,27422,33913
29031,29796,34325,37030,33406,29238,32639,19414,28955,33020,27283,33947
28908,29665,34155,36816,33294,29178,32590,19628,29124,32749,26785,34143
29005,29668,34144,36776,33187,29243,32589,19438,28835,32978,25936,34277
29312,29750,34222,36746,33117,29243,32336,19766,28887,32966,26037,34241
29428,29812,34195,36827,33168,29273,32367,19839,28900,32996,26213,34215
29431,29823,34184,36836,33202,29258,32335,19770,28866,33005,26020,34138
29323,29798,34163,36800,33162,29233,32302,19562,28840,33010,25865,34112
29045,29715,34009,36673,33178,29237,32221,19464,28826,32909,25585,34011
28901,29479,33915,36466,32569,29280,32245,19202,28860,32916,25394,34351
27647,28720,32570,35421,32029,29613,32948,19471,29061,33179,25933,35094
27097,28663,32457,34503,31977,29884,32780,19767,28672,33159,26480,34998
26939,28627,32695,34480,31981,30037,32540,18885,29010,32635,26133,34629
26697,28550,32893,34548,31948,29664,32144,19289,29066,32463,24830,34295
26483,28509,33504,34623,32008,29607,31958,18950,29398,32660,24314,33209
26688,28425,33532,34611,32000,29662,31623,18499,30357,32650,25855,31779
27216,28279,33750,34631,32041,29410,31046,18428,31545,32964,27278,30548
27212,28271,33739,34561,31935,29327,30908,18845,32914,33891,28828,29535
26670,28292,33764,34583,31963,29196,30969,19415,33395,34238,29275,29294
25882,28317,33860,34657,31999,29108,31161,19980,33211,34329,29240,29168
25592,28366,33931,34709,31987,29108,31236,20069,33159,34494,29110,29107
25628,28400,34094,34874,32017,29122,31689,20628,32641,34534,28588,29286
25931,28459,34254,34932,32032,29130,31966,20927,32426,34455,28379,29322
26164,28473,34229,34819,32013,29125,31985,20406,32622,34212,28454,29430
26294,28428,34189,34719,32079,29232,32031,19842,33151,34188,28973,29457
26470,28415,34171,34769,32054,29227,32049,19634,33371,34172,29042,29457
26531,28434,34229,34758,32085,29296,32027,19473,33494,34207,29152,29505
26569,28517,34260,34716,32120,29392,31923,19452,33497,34051,29253,29600
27000,28680,34241,34612,32033,29416,31914,19449,33324,33993,29262,29714
27742,28753,34122,34596,31995,29340,32122,22280,31698,34296,28604,29930
28002,29051,34295,34797,31997,29554,33088,24699,30390,33895,26992,30205
27666,29130,34215,34698,31946,29572,33344,24594,29876,33230,25806,31192
27229,29187,34156,34613,32031,29803,33834,23957,29510,32375,25417,33341
27055,29053,33638,34441,32170,30464,33280,21711,29209,34197,25990,34613
25620,28972,32603,34682,32830,30811,33542,20816,28553,34713,26029,36721
24911,28650,32706,35649,33493,30724,33985,19550,28915,34121,26792,35081
28643,29775,34211,36800,34061,30318,33394,19220,29508,33965,27117,34310
28230,29876,34171,37115,33555,30222,33294,19956,30040,32503,27587,33916
28298,29919,34183,37197,33800,30008,33057,20210,29567,32973,27593,33737
28309,29862,34061,37159,33705,29846,32980,20043,29349,32981,27688,33664
28317,29841,34018,37181,33593,29778,32895,19964,29382,32932,27428,33597
28337,29847,33948,37272,33712,29754,32799,19481,29137,33049,26966,33613
28377,29768,33914,37050,33365,29846,32749,19575,28974,33060,26317,33807
28694,29769,33924,36968,33662,29955,32658,19448,29067,33098,29983,34067
28778,29743,33917,36880,33360,30000,32642,19673,28967,33104,29811,34160
29123,29892,34050,36909,33330,30019,32579,19772,28901,33140,29750,34149
29223,29932,33984,36974,33436,30024,32569,19929,28882,33109,29855,34100
29211,29966,34035,36980,33448,30014,32630,19728,28787,33141,29692,34072
28860,29673,33791,36695,32741,30028,32441,19650,28748,33095,29651,34037
27310,28672,32695,34848,33893,29793,32237,17743,29172,33117,25588,34816
26882,28677,32237,35410,32029,30082,32920,18369,28845,32837,27115,35552
26240,28604,32269,34864,31857,30046,32495,19638,29245,32513,26789,35379
26223,28497,32689,34733,32034,29924,32002,19840,29441,31375,25532,34448
26214,28301,32777,34592,31942,29305,31308,19255,30472,31312,26141,32897
26663,28369,33288,34558,32085,29023,30809,18895,31115,31518,27142,32167
27250,28312,32915,34488,32022,28810,30765,19473,32730,32481,28794,30042
27238,28398,32839,34415,32031,28376,30732,21059,31872,32864,29500,29525
27647,28621,32437,35034,32295,27919,30794,20667,31785,32693,29839,29292
28415,28789,32571,35289,32436,28360,31080,20809,32196,32519,30062,29046
27346,28644,32802,35160,32363,29059,31124,20731,32664,32761,29946,28773
26878,28494,33016,34967,32189,29389,31612,21280,32850,32798,29880,28797
26361,28508,33060,34765,32123,29448,32142,26774,32570,33058,29168,28806
26399,28531,33291,34603,32214,29423,32644,29143,32432,33107,28929,28857
26497,28523,33374,34701,32199,29300,32766,29262,32275,33090,28809,28995
26863,28553,33439,34693,32213,29249,32744,28313,31991,33188,28994,29269
26855,28682,33653,34595,32208,29140,32725,26522,32200,32975,29075,29405
27438,28824,34077,34602,32264,29232,32649,25623,32386,32775,29005,29720
27359,28912,34286,34646,32277,29207,32967,24730,32200,32444,28047,30275
27496,29214,34766,34845,32358,29221,33537,24645,31647,32354,29430,30807
27420,29303,34636,34766,32200,29050,33538,24396,31120,32005,25207,31850
27713,29411,34560,34846,32148,29041,33608,24061,30220,31343,24865,33546
27775,29599,34337,34964,32093,29093,33705,23976,30531,31121,25700,34549
27816,29495,33912,35160,31994,29496,33676,23862,30561,31338,25630,35813
27766,29384,33451,35144,31900,30431,33445,20866,29423,32475,26349,36650
26915,29341,32754,34837,31935,30116,33489,20005,28494,33428,26639,37029
24662,29308,32052,34420,31820,29905,33940,20746,28402,33714,33010,37775
23741,29011,31954,34537,32031,29536,34600,22385,28399,33966,26863,37168
24917,29004,33548,36137,33494,29392,33815,21495,29509,32434,27002,36418
29662,30041,35161,36892,33537,29388,33620,20300,30227,32029,27599,34653
29612,30083,34868,37022,33296,29398,33131,19735,30887,31343,28545,33937
30139,30008,34516,37125,33324,29174,32920,19633,30632,31261,28790,33836
29361,29955,34328,37182,33640,29080,32856,19597,30479,31180,28808,33695
28880,29853,34063,37108,33440,28867,32633,19440,29985,31015,28289,33668
28735,30018,34082,37334,33402,29046,32765,19630,29816,31029,30340,33770
28920,29961,34157,37261,33247,29138,32587,19495,29825,30860,31530,34312
29092,29914,34291,37183,33395,29344,32325,19606,30341,30987,31122,34341
29249,29930,34326,37244,33493,29294,32288,19685,30293,30974,30844,34368
29322,29942,34244,37274,33494,29281,32307,19695,30218,30960,30696,34297
29326,29934,34187,37303,33443,29283,32386,19779,30183,30955,30584,34275
29387,29905,34156,37223,33320,29311,32333,19737,30203,30911,30446,34218
29274,29682,33944,37100,33169,29376,32273,19712,30119,30841,30012,34234
28464,29006,33315,35995,33319,29310,32637,18415,29800,31164,31960,35198
27089,28807,32346,34873,32275,29413,32925,20275,30450,31415,33246,36175
26136,28581,32348,34440,32147,29740,32460,19718,29962,31044,26777,35627
26118,28499,32582,34384,32128,29529,31991,19167,30717,30417,26337,34044
26304,28297,32775,34718,31852,29469,31479,19059,31400,30560,29100,33086
26324,28411,33167,34915,32002,29288,31278,20073,32050,31351,27825,30838
26759,28551,33663,34695,32208,28955,31077,20454,33520,32503,33248,29759
27055,28585,33250,34564,32134,28837,30771,20470,33503,32878,33440,29612
26338,28434,33263,34716,32238,28743,30706,19690,34110,33060,33686,29278
26232,28338,33451,34937,32307,28762,30871,19652,34693,33343,33755,28823
26079,28315,33690,35026,32344,28759,31124,19903,34513,33340,33726,28724
26121,28353,33904,35119,32352,28753,30975,19898,34703,33297,33820,28796
26135,28313,34314,35186,32328,28921,30690,19823,34867,33071,33908,28905
26178,28226,34614,35195,32325,28955,30630,19808,34781,32961,33941,29116
26438,28275,34763,35198,32339,28920,30486,19996,34575,32833,33991,29387
26691,28408,34784,35216,32298,28993,30453,20671,34102,32813,34019,29545
27472,28477,34653,35154,32235,29111,30485,21013,33835,32829,34042,29760
28037,28540,34536,35101,32227,29115,30567,22315,33248,32947,34069,29941
28154,28628,34525,34974,32146,29218,30631,23557,32975,33041,34125,30008
28273,28736,34465,34737,32012,29331,30707,23924,32962,33013,34121,30041
28208,28838,34424,34652,31994,29514,30898,23868,33369,32736,33831,30246
28075,28959,34480,34621,32086,29511,31071,23524,33934,32145,33632,30363
27900,29030,34642,34731,32182,29495,31298,23517,33161,32180,32240,31394
27368,28941,34505,34605,32103,29474,31661,21965,31431,31672,26597,34241
27273,28985,33361,34396,32054,30245,31711,19404,29585,33134,26696,35234
25177,28905,32471,35022,32900,30518,32200,18843,29207,34345,31943,37199
23862,28735,32586,35955,33678,30597,32977,18243,29586,33558,26897,35524
28039,30133,34575,37177,33625,30435,33140,18827,30178,33200,26659,34704
29014,30269,34548,37499,33391,30458,33164,19177,30530,32147,27433,34253
28919,30169,34498,37404,33535,30355,32967,18942,30298,31938,27694,33991
28739,30103,34306,37488,33769,30307,32789,18864,30131,31891,31300,34025
28713,30084,34114,37434,33591,30095,32646,18841,29881,31762,27725,33945
28516,30051,34115,37293,33564,30052,32451,19030,29560,31809,25840,34128
28708,30142,34297,37287,33504,30058,32265,19178,29615,32109,29778,34365
28913,30053,34338,37280,33699,30055,32131,19439,29644,32142,29745,34564
28954,30009,34420,37184,33658,30030,32053,19634,29809,32067,29705,34585
28956,29952,34405,37219,33576,29987,31752,19755,29855,32016,29622,34549
28928,29805,34318,37164,33202,29980,31749,19670,29842,31995,29488,34564
29061,29717,34122,37044,33144,29931,31475,19497,29855,31893,29296,34487
28516,28926,33301,36057,33218,29851,31894,18603,29920,31887,28990,34681
27681,28655,32673,35411,32317,29872,32433,19711,30245,31637,31687,35767
27475,28739,32618,34915,32204,29979,33212,19430,29532,31974,31639,35655
27380,28740,32754,34289,32096,29805,33527,18627,29735,31423,31339,35299
26947,28439,32689,34219,31943,29562,32923,18405,30585,31067,26620,33890
27094,28333,32780,34487,31740,29310,31714,20226,29769,31319,31552,31936
27178,28322,33037,34475,31949,29065,30803,20618,29332,31824,27878,31275
27747,28525,33109,34434,31950,28624,30270,18879,31188,32532,30296,30128
28093,28595,32919,34806,32001,28604,30237,20534,30821,32340,30247,29744
27946,28731,33011,34838,32231,29132,30620,20893,30568,32653,32355,29781
26404,28571,33134,34800,32308,29438,30934,21669,31029,32934,33553,29379
26273,28531,33653,34871,32254,29595,31488,27085,29751,34415,33515,29126
25921,28510,33667,34722,32176,29679,31668,28240,29786,34365,33436,29085
25730,28491,33690,34691,32172,29713,31921,29101,29936,34219,33302,29330
25757,28516,33710,34636,32201,29755,32155,30178,29874,34184,32934,29411
26012,28569,33595,34783,32276,29561,32366,31262,29898,34171,32763,29463
26457,28585,33488,34964,32273,29496,32750,32524,30232,34121,32289,29650
27171,28653,33288,35139,32264,29353,32940,33056,30338,33978,32087,29820
27675,28787,33159,35454,32299,29232,33007,33318,30250,33950,32194,30050
27637,28870,33226,35606,32310,29144,33162,33227,29843,34084,32019,30330
27574,28981,33208,35725,32225,29038,33520,32640,29101,34709,31140,30499
27795,29158,33275,35938,32525,29211,34048,32406,28589,35146,26703,30798
27819,29021,33273,35948,32736,29078,35117,32326,27782,34257,25747,32654
27857,29010,33172,36035,32810,29164,35530,32609,26527,34000,25659,33558
27934,29010,33010,36132,32926,29252,35645,32460,26131,33228,25901,34741
28009,28960,32888,36180,33105,29534,35718,32177,26261,32527,29523,35540
28139,29259,32739,36208,33325,29607,35806,31103,26221,32145,29424,35814
28256,29590,32700,36221,33416,29408,35817,30530,26233,32104,29301,36189
28321,29643,32661,36075,33131,29201,35670,28948,26502,32065,29130,36493
28421,29762,32332,35790,32459,28288,35638,26319,27631,32060,28552,36887
27764,29287,32630,34312,32005,27227,36153,26005,28759,31838,27896,37295
27191,28882,33259,34812,32325,26131,35265,24209,30313,31388,32732,35548
29096,29850,34626,36784,33804,26443,34010,20275,31215,30797,33111,34558
28546,29986,34570,37227,32949,26639,33976,20496,31708,30644,33309,34139
28835,29982,34479,37219,33437,26595,33422,20829,31212,30673,33658,33866
28832,29978,34455,37188,33882,26650,33153,20557,30804,30690,33653,33804
28762,29967,34316,37150,33721,26773,33079,20389,30603,30696,33564,33901
28791,29957,34292,37128,33593,27086,32716,20145,30614,30487,33431,34113
28909,30026,34379,37092,33482,27554,32909,20803,30078,30718,33313,34322
29276,30017,34543,37027,33485,27731,32595,20974,30270,30634,32232,34409
29563,30087,34585,37112,33703,27904,32241,20685,30232,30629,31920,34397
29779,30076,34453,37035,33604,27966,32365,20750,30137,30626,31872,34335
29621,29956,34435,36980,33524,28015,32356,20752,30138,30599,31562,34324
29596,29879,34300,36890,33467,28095,32819,20864,30229,30570,31525,34238
29401,29464,34050,36396,33283,28083,33153,20942,30185,30603,31303,34237
27953,28996,33507,36000,33180,28303,33284,20112,30238,31020,31826,35585
27396,28842,32826,35537,32846,28610,33688,20154,30087,31596,32662,36260
26873,29020,32409,34947,32515,29033,33719,20460,29907,31848,32310,36498
26999,29034,32280,34749,32399,29218,33433,21631,29822,31382,31234,36090
27137,29004,32472,34809,32327,29137,32227,23027,30056,30551,28591,34498
27054,29020,33265,34878,32295,28764,31608,21179,31246,30655,28930,33340
26778,28934,33503,34875,31958,28638,31036,20207,33557,31125,31286,31272
26853,28761,33583,34870,31951,28670,30925,19669,34029,31756,31565,30831
26998,28730,33643,34917,32026,28447,30906,19363,34117,32227,31664,30115
26201,28689,33674,34975,32061,28404,30925,19271,34316,32465,31730,29735
25777,28652,33784,35065,32097,28498,30801,19304,34370,32584,31736,29651
25387,28567,33776,35191,32135,28484,30770,18749,34316,32477,31742,29836
25478,28536,33745,35264,32183,28430,30630,17439,34069,32277,31780,29981
25813,28574,33924,35384,32400,28349,30422,16630,33429,32144,31745,29967
26254,28261,34467,35505,32618,28317,30301,16228,33037,32088,31710,30041
26482,28450,34904,35655,32695,28326,30236,15891,32458,31951,31693,30119
26902,28795,35169,35902,32731,28457,30206,16076,32234,31827,31765,30161
27236,28843,35259,35881,32714,28481,30229,16188,32225,31750,31865,30302
27652,28860,35290,35861,32693,28553,30270,16375,32403,31617,31940,30421
28932,28896,34984,35699,32601,28688,30301,16655,32452,31479,31964,30506
28950,28720,34844,35488,32607,28731,30337,16513,32540,31392,31953,30876
28991,28501,34668,35354,32619,28756,30475,16549,32560,31199,31840,31459
28690,28203,34111,35259,32541,28672,30988,16473,31305,31311,31554,32530
28205,28503,33593,34941,32602,28893,31087,15994,30580,31856,29717,35500
27948,28648,33141,34835,32678,28654,31660,16285,30085,33634,28724,37183
24862,28929,32151,35023,33090,29476,32690,16982,30269,34484,29690,37694
23707,29305,33128,36295,33452,29871,33155,17102,30134,34267,30027,37175
27233,29897,34329,37041,33721,29805,32947,18100,30615,32623,29998,35694
29318,30394,34683,37604,33760,30084,32680,18371,30627,32404,30995,35476
28834,30270,34619,37645,33710,30078,32560,18369,30843,31766,31637,35104
28783,30190,34555,37755,33834,29789,32254,18321,30724,31387,31710,34950
28785,30004,34395,37755,33711,29569,32302,18705,30466,31453,31552,34891
28623,30020,34321,37715,33824,29540,32113,18753,30360,31407,30948,35271
28698,30139,34391,37577,33931,29396,32082,19119,30072,31656,30197,35275
28710,30011,34438,37457,33766,29465,31875,19759,30551,31310,30673,35309
28957,30040,34396,37457,33778,29449,31780,19555,30553,31450,30425,35258
28875,29894,34479,37216,33090,29425,31749,19565,30893,31120,30327,35139
28606,29479,34251,36970,33014,29340,31633,19712,30705,31113,30285,35131
